word,src,timestep,PC1,PC2
10,ptt,1,-0.20214756,-0.5375267
回覆,ptt,1,-0.086975925,-0.013216879
廣告,ptt,1,0.0011469736,-0.24624188
難以,ptt,1,-0.28407884,0.2553331
複製,ptt,1,0.19195843,0.05218662
未來,ptt,1,-0.21835147,0.27035925
巴基斯坦,ptt,1,-0.20651022,-0.3029305
各地,ptt,1,-0.47044685,0.01970767
生氣,ptt,1,0.4999376,0.0067400937
800,ptt,1,-0.1138288,-0.34041232
>,ptt,1,0.014371007,-0.3636867
剩下,ptt,1,0.060006518,-0.17994767
線上,ptt,1,-0.40043133,0.14511661
最佳,ptt,1,-0.33167046,0.15272915
除了,ptt,1,-0.07388184,0.021805968
度過,ptt,1,-0.11906893,0.20256966
形成,ptt,1,-0.20718078,0.25197035
媒體,ptt,1,-0.17216067,-0.17425278
清楚,ptt,1,0.10865129,0.17974302
『,ptt,1,0.14245307,-0.015913885
整整,ptt,1,-0.03426868,-0.14502195
以前,ptt,1,0.39994967,-0.032150898
全新,ptt,1,-0.2068043,-0.2733628
規劃,ptt,1,-0.38397515,0.1010426
生日,ptt,1,-0.04226417,-0.2757544
更加,ptt,1,-0.050442748,0.35417154
演員,ptt,1,0.20684223,-0.037284907
屬於,ptt,1,-0.14734328,0.2311107
自己,ptt,1,0.31384948,0.13392267
某種,ptt,1,-0.0749867,0.3406375
白宮,ptt,1,-0.4214611,0.05263997
武器,ptt,1,0.04248756,0.21008766
青,ptt,1,0.20403695,-0.05254421
精彩,ptt,1,0.36989534,-0.22229579
他們,ptt,1,0.1750986,0.13776605
同樣,ptt,1,0.06350328,0.23428062
所屬,ptt,1,-0.46138233,-0.11261461
不利,ptt,1,0.0070514423,0.3954271
華,ptt,1,-0.46313283,-0.03894565
佔領,ptt,1,0.18483412,0.0074966815
放在,ptt,1,0.23178023,0.11024141
同學,ptt,1,0.3217681,-0.06991078
念,ptt,1,0.35694557,0.079603516
現場,ptt,1,-0.07684548,-0.26483276
集中,ptt,1,-0.34730318,0.11854451
55,ptt,1,-0.2573731,-0.68361837
特別,ptt,1,-0.050335865,-0.056211706
離開,ptt,1,0.015602871,-0.08189545
仍,ptt,1,-0.39563486,0.058462016
很,ptt,1,0.349564,-0.07897561
豐富,ptt,1,0.07192068,0.08363984
任務,ptt,1,-0.3723856,0.21670038
方式,ptt,1,-0.16187444,0.13667503
發表,ptt,1,-0.35884288,0.037940506
允許,ptt,1,-0.20701514,0.3530153
越,ptt,1,0.43337393,-0.09443817
除非,ptt,1,0.26805022,0.23268935
此時,ptt,1,-0.17193292,0.29934824
生產,ptt,1,-0.3388002,0.014222687
能否,ptt,1,-0.31300342,0.2924158
上班,ptt,1,0.26618144,-0.2688698
發生,ptt,1,-0.10214604,-0.11860848
眼睛,ptt,1,0.57263154,-0.06524853
民進黨,ptt,1,-0.0022647008,0.012582092
真心,ptt,1,0.44627953,0.10166552
絕對,ptt,1,0.10607237,0.20324373
發出,ptt,1,-0.46913505,0.047375385
而,ptt,1,-0.15002373,0.11098343
不錯,ptt,1,0.32997704,-0.1493009
上述,ptt,1,-0.42855293,-0.03476874
政治,ptt,1,-0.030339476,-0.04407314
傳統,ptt,1,-0.13462082,0.17158401
畫,ptt,1,-0.20211959,0.12516285
三天,ptt,1,0.18206853,-0.10577201
沒事,ptt,1,0.46975985,-0.115462065
蝦,ptt,1,0.28824744,-0.18941721
就此,ptt,1,-0.051275805,0.11160499
戰,ptt,1,-0.023809502,0.18815638
官,ptt,1,-0.35962754,-0.13908641
案,ptt,1,-0.42408642,-0.19007732
後,ptt,1,-0.13820913,-0.15325855
運用,ptt,1,-0.39731258,0.23464693
搭配,ptt,1,0.29694557,-0.13697933
正在,ptt,1,-0.27993414,0.17068061
各位,ptt,1,0.47672418,-0.23329015
世紀,ptt,1,-0.13526383,-0.25235674
抱,ptt,1,0.25528255,0.19535764
到來,ptt,1,-0.09460436,0.10782972
替代,ptt,1,-0.13335906,0.0937448
胖,ptt,1,0.50402397,-0.084580794
完全,ptt,1,0.115060546,0.17915314
只不過,ptt,1,0.26173198,0.2401009
不好,ptt,1,0.38710007,0.13709271
拒絕,ptt,1,-0.22953896,0.27590767
有時,ptt,1,0.2966466,0.15625198
十大,ptt,1,-0.06998602,-0.058172066
T,ptt,1,0.26618555,-0.3330428
或者,ptt,1,0.19519158,0.18631507
四個,ptt,1,0.018167833,-0.006031715
反正,ptt,1,0.45001996,0.07619769
收,ptt,1,0.26631948,-0.24189404
唱,ptt,1,0.30443665,0.08681857
滿,ptt,1,0.29835576,-0.16417947
好處,ptt,1,0.19297615,0.21973191
貿易,ptt,1,-0.4674385,0.26078185
只會,ptt,1,0.39087763,0.14698471
一看,ptt,1,0.5150184,-0.06636567
臺北,ptt,1,-0.11536836,-0.31684038
演出,ptt,1,0.0873612,0.2543041
搶,ptt,1,0.31854373,-0.046858367
人才,ptt,1,-0.13270727,0.2197284
觀點,ptt,1,-0.010409545,0.30734378
控制,ptt,1,-0.1967334,0.18630782
億美元,ptt,1,-0.4912594,-0.3130935
優秀,ptt,1,0.099642396,0.12047721
計劃,ptt,1,-0.59878755,0.06709448
改造,ptt,1,0.038307425,0.19469103
半小時,ptt,1,0.06329207,-0.30521327
先,ptt,1,0.09570107,-0.03146086
中國政府,ptt,1,-0.4794767,0.15836261
影響,ptt,1,-0.20869236,0.17870474
換來,ptt,1,0.07439976,0.12137861
啤酒,ptt,1,0.45310482,-0.17798427
改成,ptt,1,0.1441612,0.21843086
探索,ptt,1,-0.332341,0.025643917
當下,ptt,1,0.13539532,0.15440813
決定,ptt,1,-0.22195807,0.16537388
沒人,ptt,1,0.42832896,0.06605347
夫妻,ptt,1,0.088144496,0.13605675
說明,ptt,1,-0.34533283,0.027104266
張,ptt,1,-0.28349823,-0.3325336
這樣,ptt,1,0.3059968,0.085177265
鐵,ptt,1,-0.17167653,-0.30106574
東西,ptt,1,0.4632019,-0.0031772251
照片,ptt,1,0.004910222,-0.25063384
一大,ptt,1,0.11765782,0.1658466
考驗,ptt,1,-0.18923756,0.21753398
資料,ptt,1,-0.22225098,-0.14639747
突破,ptt,1,-0.27339652,-0.15055011
團隊,ptt,1,-0.35007364,0.2886154
患者,ptt,1,-0.25314137,-0.09117589
2021,ptt,1,-0.3833068,-0.18348509
說法,ptt,1,0.068607904,0.20492424
描述,ptt,1,0.0422919,0.24478891
2000,ptt,1,-0.28643852,-0.23365802
跨,ptt,1,-0.20556165,0.079641275
探討,ptt,1,-0.032357756,0.12592195
至今,ptt,1,-0.3848134,-0.042377338
剛剛,ptt,1,0.44603118,-0.36339653
年底,ptt,1,-0.30619577,-0.14285953
回頭,ptt,1,0.32550764,0.09317418
主持,ptt,1,-0.28547585,-0.08659915
上,ptt,1,-0.00083511363,-0.10252158
22,ptt,1,-0.26772204,-0.6079556
項目,ptt,1,-0.39387563,0.22958617
主義,ptt,1,0.03843814,0.24349391
集,ptt,1,-0.2828921,-0.3144723
言論,ptt,1,-0.014482105,0.29922777
美麗,ptt,1,0.23064044,-0.014826742
霸權,ptt,1,0.03757202,0.23641934
指數,ptt,1,-0.48216194,-0.16038941
唱歌,ptt,1,0.42205858,-0.033674654
雞,ptt,1,0.2872901,-0.39697498
普通,ptt,1,0.25284237,-0.07639919
到期,ptt,1,-0.18825859,-0.052419994
蘋果,ptt,1,-0.52070844,-0.18995272
保障,ptt,1,-0.4042706,0.28950793
天氣,ptt,1,0.19705103,-0.06611528
明年,ptt,1,-0.22389197,0.09081208
基本,ptt,1,0.010367102,-0.001040862
安排,ptt,1,-0.31594357,0.25261658
路上,ptt,1,0.38226065,-0.17048156
資源,ptt,1,-0.04501121,0.25524616
遊客,ptt,1,-0.06637413,0.056432024
竟然,ptt,1,0.25686017,-0.08036127
四,ptt,1,-0.34371167,-0.45190862
放鬆,ptt,1,-0.026391303,0.25356877
超級,ptt,1,0.3126891,-0.14473028
上次,ptt,1,0.19351111,-0.0050068903
27,ptt,1,-0.3239192,-0.53267336
供應鏈,ptt,1,-0.47822955,0.20457639
約定,ptt,1,0.0073836683,-0.24405262
感嘆,ptt,1,0.18343931,0.15256536
23,ptt,1,-0.14825037,-0.6214515
記者會,ptt,1,-0.25580359,-0.21778096
哭,ptt,1,0.31648046,-0.464937
一口氣,ptt,1,0.1462688,0.059363376
保護,ptt,1,-0.19980061,0.3004645
煩惱,ptt,1,0.1128863,0.21118802
縣,ptt,1,-0.46565253,-0.13795102
評論,ptt,1,-0.042771548,0.19081818
不夠,ptt,1,0.3229479,0.08712733
補,ptt,1,0.2774423,0.06757602
武漢,ptt,1,-0.20683779,-0.14114344
維持,ptt,1,-0.2908305,0.16157942
％,ptt,1,-0.35271677,-0.20631756
數,ptt,1,-0.2877019,-0.28296238
標題,ptt,1,-0.09154026,-0.33848175
等到,ptt,1,0.14422385,0.104039885
紛紛,ptt,1,-0.11786867,0.09610937
二,ptt,1,-0.19456853,-0.26885483
世界,ptt,1,-0.1169199,-0.060903378
官方,ptt,1,-0.26601183,0.04726826
高雄,ptt,1,-0.123594604,-0.19510378
影像,ptt,1,-0.36208612,-0.45355877
之類,ptt,1,0.41420215,-0.015657624
達,ptt,1,-0.42442942,-0.42961174
批判,ptt,1,0.20315117,0.2575651
差,ptt,1,0.39568427,-0.10989493
去,ptt,1,0.31107748,-0.09980843
民族,ptt,1,-0.1456149,0.20602123
何時,ptt,1,-0.24580584,0.1886273
重症,ptt,1,-0.5757275,-0.19467469
主,ptt,1,-0.10013212,-0.17581679
每週,ptt,1,-0.1387447,0.09340369
關注,ptt,1,-0.30276212,0.24709623
竟,ptt,1,0.0009875178,-0.33541337
國外,ptt,1,0.122689225,0.007949231
懂得,ptt,1,0.21152653,0.19463363
以後,ptt,1,0.3240969,0.0069670784
有個,ptt,1,0.31691152,0.024135962
這份,ptt,1,-0.38771984,-0.0062528565
原住民,ptt,1,-0.04818036,0.2172669
進,ptt,1,0.03421239,-0.004417047
一個月,ptt,1,-0.12067197,-0.30403334
單位,ptt,1,-0.39770705,-0.032574046
哪些,ptt,1,0.16558886,0.24590251
很長,ptt,1,0.18245378,0.033154372
點,ptt,1,-0.017488739,-0.38217342
願望,ptt,1,0.14527617,-0.04124534
購買,ptt,1,-0.23692517,-0.13023889
層面,ptt,1,-0.18754895,0.3698163
定義,ptt,1,-0.030040383,0.06394277
十分,ptt,1,0.16745682,0.1162769
評估,ptt,1,-0.5066539,0.18356974
果然,ptt,1,0.48759836,-0.09653815
噁心,ptt,1,0.50669324,-0.08155019
挺,ptt,1,0.12867823,-0.09238989
一帶,ptt,1,-0.013436231,-0.12284648
路,ptt,1,-0.01794364,-0.38238677
部署,ptt,1,-0.35957557,0.24578565
成,ptt,1,-0.080132045,-0.08881292
皮膚,ptt,1,0.1716563,0.09459244
出手,ptt,1,0.021900872,0.13201551
半年,ptt,1,0.07069376,0.061005637
投,ptt,1,-0.03045134,-0.08184044
網友,ptt,1,-0.020297168,-0.27059746
面對,ptt,1,-0.16773269,0.2690047
不在,ptt,1,0.06627823,0.23055883
九二,ptt,1,-0.085674725,0.33745056
街,ptt,1,-0.354084,-0.5284042
女友,ptt,1,0.35588503,-0.17514355
過於,ptt,1,-0.21253468,0.30733398
不會,ptt,1,0.27809936,0.094987415
反而,ptt,1,0.2929523,0.13079779
同志,ptt,1,-0.3362481,0.15386744
自,ptt,1,-0.22588868,-0.31785637
落,ptt,1,0.083456516,-0.041070286
恭喜,ptt,1,0.17267269,-0.47532424
激動,ptt,1,0.19089317,0.06863674
一般,ptt,1,0.095868364,0.056716118
武統,ptt,1,-0.013644872,0.3211595
提前,ptt,1,-0.19264948,0.16773824
起飛,ptt,1,0.07976513,0.15131426
時候,ptt,1,0.36108765,-0.0016126862
交流,ptt,1,-0.20383744,0.31915274
三個,ptt,1,0.069065794,-0.11055083
講話,ptt,1,0.5532097,-0.011513321
網頁,ptt,1,-0.22983554,-0.23718484
感,ptt,1,0.26956782,-0.0029978685
實際上,ptt,1,0.066205874,0.34971434
實體,ptt,1,-0.2029043,0.13201125
一篇,ptt,1,0.2564762,-0.27759895
公然,ptt,1,-0.056967776,-0.013194234
其實,ptt,1,0.30444643,0.015186784
種種,ptt,1,-0.09111271,-0.049459416
水,ptt,1,0.10218947,-0.19214632
中美,ptt,1,-0.117176495,0.28192952
示範,ptt,1,0.13977402,0.07956486
直到,ptt,1,-0.06448982,-0.14597577
皆,ptt,1,-0.39172184,-0.1826346
傾向,ptt,1,-0.09630391,0.24472053
內心,ptt,1,0.3079982,0.12132124
卻是,ptt,1,0.14159352,0.19868511
彼此,ptt,1,0.23338091,0.27363724
災難,ptt,1,-0.26323348,0.20957512
整天,ptt,1,0.47169662,-0.10969653
想想,ptt,1,0.42583385,0.14547707
症狀,ptt,1,-0.42366984,-0.045100946
文化,ptt,1,-0.07801544,0.097202316
解讀,ptt,1,-0.028485646,0.28504646
吸引,ptt,1,0.0751412,0.065320104
生活,ptt,1,0.0746399,0.05758242
戰略,ptt,1,-0.2555415,0.30307898
超過,ptt,1,-0.21731552,-0.29885814
好好,ptt,1,0.39257115,0.12358374
更大,ptt,1,-0.3017941,0.3249967
明,ptt,1,-0.079224184,-0.16843422
主角,ptt,1,-0.08202023,-0.19722979
獨自,ptt,1,-0.2876686,-0.31832933
是,ptt,1,0.15538505,-0.0022537617
歌曲,ptt,1,0.09173995,-0.0752646
一輩子,ptt,1,0.42414537,0.138834
完,ptt,1,0.23242927,-0.2240302
勇敢,ptt,1,0.1797269,0.23419447
數據,ptt,1,-0.31171343,0.124491505
國防部,ptt,1,-0.44458047,0.104380086
需要,ptt,1,0.037046134,0.23814653
大多數,ptt,1,0.088329524,0.2505738
現在,ptt,1,0.24070093,0.04119381
33,ptt,1,-0.19744527,-0.6198909
支付,ptt,1,-0.25567642,0.13399318
洗,ptt,1,0.43676886,-0.14856891
金,ptt,1,-0.114265785,-0.24059062
應對,ptt,1,-0.3606636,0.32474625
確定,ptt,1,-0.22303762,-0.03365934
幸福,ptt,1,0.09211189,0.019953206
高達,ptt,1,-0.41659474,-0.35281616
城,ptt,1,-0.4278357,-0.21033047
往後,ptt,1,-0.123158075,0.17870411
2019,ptt,1,-0.4575478,-0.25630233
恢復,ptt,1,-0.33544794,0.21138045
錯,ptt,1,0.3715596,0.07581899
招,ptt,1,0.1226185,0.11975901
名字,ptt,1,0.4537226,0.04918545
燒,ptt,1,0.268897,-0.089429624
丟,ptt,1,0.5346235,-0.08054778
這些,ptt,1,0.13065729,0.15536574
透明,ptt,1,-0.11730407,0.2975845
網,ptt,1,-0.23454645,-0.37368062
請,ptt,1,0.014325278,-0.27467853
特色,ptt,1,0.17493105,0.18748997
導致,ptt,1,-0.25516602,0.04748422
實現,ptt,1,-0.14966266,0.26483688
五月,ptt,1,-0.16944604,-0.14738747
舒適,ptt,1,0.060558114,0.02920184
借,ptt,1,0.06697908,-0.07979207
產生,ptt,1,-0.1536772,0.26996163
',ptt,1,-0.06947536,-0.5466576
味道,ptt,1,0.48059478,-0.23056905
基地,ptt,1,-0.09662315,-0.05615932
終於,ptt,1,0.14331928,-0.20059098
寫,ptt,1,0.20957135,-0.19733267
|,ptt,1,-0.096406296,-0.54073423
又,ptt,1,0.29281458,-0.010983748
心,ptt,1,0.22301897,0.17165579
包括,ptt,1,-0.49029186,0.008012244
賣,ptt,1,0.32976624,-0.20524657
等等,ptt,1,0.17041321,-0.043878764
差不多,ptt,1,0.38351747,-0.21124047
能,ptt,1,0.07421904,0.074982114
已,ptt,1,-0.49587396,-0.04332015
GDP,ptt,1,-0.2906001,-0.3520165
情形,ptt,1,-0.44905257,0.017733578
!,ptt,1,0.1814087,-0.25958318
呵呵,ptt,1,0.44116914,-0.07970407
交往,ptt,1,0.1417769,0.11446047
別,ptt,1,0.3120534,-0.08966489
沒什麼,ptt,1,0.4069891,0.12734203
首先,ptt,1,0.038265057,0.18065484
專門,ptt,1,0.056007516,0.09947987
願意,ptt,1,0.15417539,0.18753347
回,ptt,1,0.17189541,-0.33222207
值得,ptt,1,0.2974129,0.21838419
到位,ptt,1,-0.016926963,0.25717694
棒,ptt,1,0.45977792,-0.11925422
身材,ptt,1,0.34389737,-0.037502788
離,ptt,1,0.18948919,-0.10659913
深深,ptt,1,0.2624578,0.056652304
那天,ptt,1,0.31557044,-0.18994224
』,ptt,1,0.14240213,0.033486582
想要,ptt,1,0.3512412,0.14301182
完美,ptt,1,0.2204654,0.10741318
廣東,ptt,1,-0.1155943,-0.061640598
好聽,ptt,1,0.39748934,-0.059283324
喝酒,ptt,1,0.28441876,0.059400808
到底,ptt,1,0.30466735,0.0061443443
120,ptt,1,-0.18729615,-0.5366576
作用,ptt,1,0.10588744,0.27358988
鄉,ptt,1,-0.362481,-0.44863918
鏡頭,ptt,1,0.18770282,0.11518623
2004,ptt,1,-0.17111413,-0.28977808
難怪,ptt,1,0.4658179,-0.05802148
流行,ptt,1,-0.26568913,-0.08394196
品質,ptt,1,-0.10277036,-0.021869613
看見,ptt,1,0.10487057,0.19838578
2018,ptt,1,-0.13993797,-0.29592878
姐姐,ptt,1,0.4167795,-0.023911463
太太,ptt,1,0.28144404,-0.09422665
隔壁,ptt,1,0.43769747,-0.17320098
21,ptt,1,-0.23012142,-0.6065388
記憶,ptt,1,0.2963648,0.017755646
禮物,ptt,1,0.31391034,-0.2661388
26,ptt,1,-0.22333166,-0.57723683
酒,ptt,1,0.049549352,-0.15259966
女孩,ptt,1,0.31695068,-0.16989465
打擊,ptt,1,-0.2511338,0.31495383
聰明,ptt,1,0.41242254,0.13628502
這一,ptt,1,-0.32201588,0.2781523
讀書,ptt,1,0.32951024,0.16727145
盯,ptt,1,0.3651963,0.076743476
讓,ptt,1,0.09949624,0.061172146
強調,ptt,1,-0.25975597,0.15370543
想法,ptt,1,0.008383493,0.010129273
撞,ptt,1,0.18467012,-0.48873338
感到,ptt,1,0.11907422,0.17354383
兒童,ptt,1,-0.2274404,-0.076180264
無論是,ptt,1,0.11591848,0.3123644
珍惜,ptt,1,0.05337479,0.22365141
令,ptt,1,-0.3290113,0.22408819
手段,ptt,1,-0.17808744,0.35721707
日常,ptt,1,-0.21716492,0.16141075
早餐,ptt,1,0.49455917,-0.18525544
相互,ptt,1,-0.24204424,0.12856597
科學,ptt,1,-0.23081763,0.24525279
系統,ptt,1,-0.29662287,0.1781235
指定,ptt,1,-0.21371531,-0.0151044605
而且,ptt,1,0.29448652,0.092252985
部門,ptt,1,-0.29079425,0.15703279
美軍,ptt,1,-0.40599287,0.079654135
新加坡,ptt,1,-0.28910443,-0.19152728
暑假,ptt,1,0.074484915,-0.022611305
完整,ptt,1,-0.19966255,-0.29699686
開心,ptt,1,0.49475712,-0.18216932
始終,ptt,1,-0.068109944,0.32766268
估計,ptt,1,-0.096727334,-0.05937086
小時候,ptt,1,0.51442146,-0.0042963745
百萬,ptt,1,0.11796722,-0.4111432
方案,ptt,1,-0.3060505,0.009417232
分裂,ptt,1,0.1236055,0.29793438
彈,ptt,1,0.118898004,0.0036538371
鳳梨,ptt,1,0.089660116,-0.421455
裝,ptt,1,0.500033,-0.066913016
治療,ptt,1,-0.35389262,0.050940663
道德,ptt,1,-0.02752872,0.32655534
少數,ptt,1,-0.02840853,0.2846819
感染,ptt,1,-0.27204323,-0.13079752
朋友,ptt,1,0.3231048,-0.17148206
近期,ptt,1,-0.54535466,0.08271182
讀者,ptt,1,0.04533756,-0.06579605
說實話,ptt,1,0.15538538,0.15284003
手法,ptt,1,0.0676826,0.32225707
恐怖,ptt,1,0.25860718,0.024177553
驕傲,ptt,1,0.120313145,-0.087920785
雙方,ptt,1,-0.2849988,0.1966286
重點,ptt,1,0.16763033,0.050171673
士兵,ptt,1,0.098163754,0.040025733
太久,ptt,1,0.3053168,0.0590796
權利,ptt,1,-0.19057742,0.3739872
採購,ptt,1,-0.58802664,0.014584393
臉,ptt,1,0.21480198,-0.29967976
牛肉,ptt,1,0.46197635,-0.31464624
兒,ptt,1,-0.10776876,-0.24417147
莫名,ptt,1,0.31774127,0.074169695
危機,ptt,1,-0.31451356,0.22255726
下去,ptt,1,0.4226059,0.044842735
發文,ptt,1,-0.012153757,-0.26941302
大規模,ptt,1,-0.3980956,0.07251137
當初,ptt,1,0.32502404,0.011042962
日式,ptt,1,0.007922285,-0.51236093
打造,ptt,1,-0.36744457,0.18197912
秀,ptt,1,0.06251708,-0.13682094
多數,ptt,1,-0.26109248,0.26900914
異常,ptt,1,-0.30195203,0.10592102
眼中,ptt,1,0.28584868,0.1304919
預警,ptt,1,-0.065756656,0.035374623
順便,ptt,1,0.47259182,-0.16852412
演講,ptt,1,-0.0007092316,0.15803887
類型,ptt,1,0.09042245,0.13366191
難過,ptt,1,0.42198047,-0.004953129
爆炸,ptt,1,0.1308275,0.040853158
但是,ptt,1,0.28674608,0.113035806
培養,ptt,1,0.054981004,0.2862067
穿,ptt,1,0.38207853,-0.26352966
大學生,ptt,1,0.17814447,0.121550955
神奇,ptt,1,0.34626588,-0.072662644
中文,ptt,1,0.19848515,-0.044739723
並且,ptt,1,-0.25213844,0.26774013
並未,ptt,1,-0.467731,0.17318836
更是,ptt,1,-0.15056615,0.16040224
是否,ptt,1,-0.26203263,0.07160783
大叔,ptt,1,0.2293265,0.07171621
快速,ptt,1,-0.2308944,0.075475484
2005,ptt,1,-0.12582298,-0.24519113
明明,ptt,1,0.38889948,-0.019249199
南海,ptt,1,-0.22219877,0.12916669
大使,ptt,1,-0.51827765,-0.21739957
就,ptt,1,0.27244854,-0.050522268
指揮中心,ptt,1,-0.3995233,-0.14013743
教學,ptt,1,0.031133655,0.1333119
動,ptt,1,0.016814107,-0.0111738285
創作,ptt,1,0.14908858,0.17419028
一段,ptt,1,0.05916421,-0.44659552
小學,ptt,1,0.19266753,-0.04574841
身上,ptt,1,0.25741658,-0.00029285613
墨西哥,ptt,1,-0.19193466,-0.56913143
工作人員,ptt,1,-0.3165882,0.17903583
教授,ptt,1,0.07279465,0.059630875
段,ptt,1,-0.0925224,-0.12644555
面前,ptt,1,0.29626215,0.1900223
非,ptt,1,-0.2520775,0.18962403
顏色,ptt,1,0.34805638,-0.012937519
獨立,ptt,1,-0.035446428,0.31321213
熱,ptt,1,0.33166867,-0.27035618
電影,ptt,1,0.103091404,-0.3131528
關,ptt,1,-0.010231941,0.19965865
小說,ptt,1,0.20988163,-0.010705101
東京,ptt,1,-0.28017947,-0.45161986
2013,ptt,1,-0.35711113,-0.277198
師,ptt,1,0.036166705,0.12794255
藍色,ptt,1,-0.0063322405,-0.13075845
帥哥,ptt,1,0.34744462,0.022960238
門口,ptt,1,0.15613289,-0.16961457
之外,ptt,1,-0.21858169,0.1734721
篇,ptt,1,0.27175397,-0.32306758
開口,ptt,1,0.25561857,0.13202839
已經,ptt,1,0.02480185,-0.0018082239
就要,ptt,1,0.18788584,-0.0058888807
兩年,ptt,1,0.25703883,-0.06368336
考慮,ptt,1,-0.053307287,0.2929244
截至,ptt,1,-0.60770977,-0.2541454
路線,ptt,1,0.058612116,0.2795838
他人,ptt,1,-0.17511505,0.253038
澄清,ptt,1,-0.16810825,0.016327346
訓練,ptt,1,-0.07457259,0.24597281
不來,ptt,1,0.3729997,0.097558476
客人,ptt,1,0.2359184,-0.027777907
型,ptt,1,-0.14571376,-0.13594261
不僅,ptt,1,-0.25989285,0.24077465
1,ptt,1,-0.23083864,-0.4635721
推薦,ptt,1,0.27354756,-0.20635232
三大,ptt,1,-0.4330158,0.19697945
妳,ptt,1,0.42830983,-0.1886755
擺脫,ptt,1,-0.009621089,0.29943302
條,ptt,1,-0.50974756,-0.3343955
洗腦,ptt,1,0.31955728,0.07673182
東南亞,ptt,1,0.1746108,-0.031915087
美的,ptt,1,0.07938662,0.05020857
聯合,ptt,1,-0.3552928,-0.24909404
X,ptt,1,0.3088468,-0.37967676
越來越,ptt,1,0.15654358,0.20866
氣,ptt,1,0.4946462,-0.34343764
不到,ptt,1,0.20050268,-0.22412242
實習,ptt,1,-0.17138454,-0.20495287
分鐘,ptt,1,-0.076894835,-0.3990472
對話,ptt,1,-0.12911178,0.1277193
體系,ptt,1,-0.24943115,0.102877766
獎,ptt,1,-0.3894597,-0.30806878
表明,ptt,1,-0.12053971,0.39269817
方,ptt,1,-0.22246605,0.015673175
一年,ptt,1,0.0515286,-0.208226
料理,ptt,1,0.26139706,-0.32692987
境外,ptt,1,-0.4222674,-0.22922002
稱,ptt,1,-0.18265183,-0.13054116
買,ptt,1,0.36233088,-0.35381964
出,ptt,1,0.040809833,-2.9240604e-05
曾經,ptt,1,0.1932254,0.10049757
從小,ptt,1,0.41084942,0.004362889
基金會,ptt,1,-0.52468663,-0.03638624
機,ptt,1,-0.3436805,-0.13337393
受,ptt,1,-0.41701186,0.149195
提升,ptt,1,-0.3269961,0.27156806
統一,ptt,1,-0.033452183,0.08319919
而是,ptt,1,0.069459826,0.26619527
島嶼,ptt,1,-0.22956482,0.19616912
非洲,ptt,1,-0.1487369,0.043297637
嚴格,ptt,1,-0.28539953,-0.03749869
一切,ptt,1,0.013716011,0.29942504
問,ptt,1,0.19027786,-0.01703393
羅,ptt,1,-0.12835842,-0.4189778
找到,ptt,1,0.26965538,-0.049662232
革命,ptt,1,0.10802479,0.13286518
畫面,ptt,1,0.02376568,-0.2879122
之下,ptt,1,-0.15269434,0.30957234
總是,ptt,1,0.41634902,0.10092502
在,ptt,1,-0.016824242,-0.08504414
溝通,ptt,1,-0.18062812,0.3471686
現,ptt,1,-0.32331917,0.07131168
焦點,ptt,1,0.050133448,0.29610977
體驗,ptt,1,0.16699336,0.039643012
包,ptt,1,0.27083635,-0.2583492
尊重,ptt,1,0.01604829,0.15647087
兩人,ptt,1,-0.014027109,-0.11120181
年度,ptt,1,-0.54407454,-0.41295993
下雨,ptt,1,0.2012129,0.03073252
身份,ptt,1,-0.39888635,0.24203835
克,ptt,1,-0.29036194,-0.45029142
事件,ptt,1,-0.20552911,-0.04750369
家,ptt,1,-0.105625704,-0.23131959
A,ptt,1,0.23880476,-0.49381402
喔,ptt,1,0.38334197,-0.2176785
小,ptt,1,0.13180923,-0.362411
那樣,ptt,1,0.33619323,0.22163618
角度,ptt,1,-0.0610769,0.28928778
黑人,ptt,1,0.40518832,0.03598567
責任,ptt,1,-0.05436196,0.22842756
日,ptt,1,-0.402894,-0.3933179
本,ptt,1,-0.2634135,-0.19303352
貿易戰,ptt,1,0.029768385,0.27221286
史,ptt,1,-0.30857173,-0.115755625
女,ptt,1,0.1632624,-0.34634295
黑色,ptt,1,0.0703887,-0.26068726
底線,ptt,1,-0.029681165,0.3088768
"""",ptt,1,0.089892,-0.1819278
落後,ptt,1,0.035455685,0.17391565
名單,ptt,1,-0.2498001,-0.33444542
痛苦,ptt,1,0.306092,0.17301339
新高,ptt,1,-0.45756233,-0.29265916
一部分,ptt,1,-0.06988054,0.26685855
31,ptt,1,-0.28530127,-0.5667291
從來,ptt,1,0.21979697,0.18404357
電子報,ptt,1,-0.20101275,-0.5035576
感覺,ptt,1,0.4792817,-0.085485965
魅力,ptt,1,0.106164336,0.1811617
都,ptt,1,0.19283852,-0.059543934
由於,ptt,1,-0.3790823,0.026809908
毫無,ptt,1,0.018037716,0.3496975
政府,ptt,1,-0.18839867,0.07271329
憑,ptt,1,0.29405153,0.18302853
麼,ptt,1,0.3679284,0.09704533
破,ptt,1,0.22721726,-0.4999622
旁,ptt,1,-0.10481667,-0.1839857
營養,ptt,1,0.18795109,0.009680285
增加,ptt,1,-0.37958634,0.011939339
主打,ptt,1,0.06569066,0.12179691
協調,ptt,1,-0.51682675,0.12776434
嘉義,ptt,1,-0.38612956,-0.48636603
失望,ptt,1,0.17488311,0.21257539
外界,ptt,1,-0.35581985,0.1967657
屬,ptt,1,-0.3183022,0.12875733
